date,value
9/7/1995,0.6515
9/8/1995,0.6507
9/11/1995,0.652
9/12/1995,0.654
9/13/1995,0.6556
9/14/1995,0.6592
9/15/1995,0.6591
9/18/1995,0.6557
9/19/1995,0.6571
9/20/1995,0.6621
9/21/1995,0.6651
9/22/1995,0.6636
9/25/1995,0.6597
9/26/1995,0.6577
9/27/1995,0.6563
9/28/1995,0.655
9/29/1995,0.6581
10/2/1995,0.6585
10/3/1995,0.6562
10/4/1995,0.6586
10/5/1995,0.661
10/6/1995,0.6633
10/9/1995,0.6635
10/10/1995,0.6608
10/11/1995,0.6605
10/12/1995,0.6635
10/13/1995,0.6605
10/16/1995,0.6588
10/17/1995,0.6582
10/18/1995,0.6578
10/19/1995,0.6581
10/20/1995,0.6611
10/23/1995,0.6604
10/24/1995,0.6587
10/25/1995,0.6568
10/26/1995,0.6574
10/27/1995,0.6567
10/30/1995,0.6612
10/31/1995,0.6572
11/1/1995,0.6545
11/2/1995,0.6542
11/3/1995,0.6532
11/6/1995,0.6549
11/7/1995,0.6542
11/8/1995,0.6547
11/9/1995,0.6537
11/10/1995,0.6526
11/13/1995,0.6513
11/14/1995,0.6507
11/15/1995,0.6479
11/16/1995,0.6477
11/17/1995,0.648
11/20/1995,0.6527
11/21/1995,0.652
11/22/1995,0.6521
11/24/1995,0.6521
11/27/1995,0.6527
11/28/1995,0.6553
11/29/1995,0.6558
11/30/1995,0.6533
12/1/1995,0.6498
12/4/1995,0.6486
12/5/1995,0.6457
12/6/1995,0.647
12/7/1995,0.6467
12/8/1995,0.6461
12/11/1995,0.6465
12/12/1995,0.646
12/13/1995,0.6506
12/14/1995,0.6526
12/15/1995,0.6527
12/18/1995,0.653
12/19/1995,0.6528
12/20/1995,0.653
12/21/1995,0.6524
12/22/1995,0.652
12/26/1995,0.6526
12/27/1995,0.6558
12/28/1995,0.6537
12/29/1995,0.6537
1/2/1996,0.6541
1/3/1996,0.655
1/4/1996,0.6542
1/5/1996,0.6579
1/8/1996,0.6595
1/9/1996,0.6578
1/10/1996,0.6577
1/11/1996,0.6607
1/12/1996,0.6636
1/15/1996,0.6631
1/16/1996,0.6626
1/17/1996,0.6628
1/18/1996,0.6626
1/19/1996,0.664
1/22/1996,0.6643
1/23/1996,0.6616
1/24/1996,0.6651
1/25/1996,0.6678
1/26/1996,0.6669
1/29/1996,0.6683
1/30/1996,0.6679
1/31/1996,0.6727
2/1/1996,0.676
2/2/1996,0.6773
2/5/1996,0.6765
2/6/1996,0.675
2/7/1996,0.6726
2/8/1996,0.6757
2/9/1996,0.6747
2/12/1996,0.6734
2/13/1996,0.674
2/14/1996,0.6756
2/15/1996,0.6774
2/16/1996,0.6791
2/20/1996,0.6779
2/21/1996,0.6756
2/22/1996,0.6737
2/23/1996,0.677
2/26/1996,0.6763
2/27/1996,0.673
2/28/1996,0.6711
2/29/1996,0.6737
3/1/1996,0.6738
3/4/1996,0.6735
3/5/1996,0.6756
3/6/1996,0.6759
3/7/1996,0.6739
3/8/1996,0.6764
3/11/1996,0.6786
3/12/1996,0.6834
3/13/1996,0.6833
3/14/1996,0.6886
3/15/1996,0.6825
3/18/1996,0.682
3/19/1996,0.6816
3/20/1996,0.6864
3/21/1996,0.6871
3/22/1996,0.6876
3/25/1996,0.6865
3/26/1996,0.6837
3/27/1996,0.6858
3/28/1996,0.6781
3/29/1996,0.6815
4/1/1996,0.687
4/2/1996,0.6841
4/3/1996,0.6825
4/4/1996,0.6826
4/8/1996,0.6826
4/9/1996,0.6831
4/10/1996,0.6816
4/11/1996,0.6772
4/12/1996,0.6789
4/15/1996,0.6789
4/16/1996,0.6789
4/17/1996,0.6829
4/18/1996,0.685
4/19/1996,0.687
4/22/1996,0.687
4/23/1996,0.6834
4/24/1996,0.6814
4/25/1996,0.6834
4/26/1996,0.6876
4/29/1996,0.6869
4/30/1996,0.6868
5/1/1996,0.6856
5/2/1996,0.6894
5/3/1996,0.6873
5/6/1996,0.6861
5/7/1996,0.69
5/8/1996,0.6881
5/9/1996,0.6888
5/10/1996,0.6901
5/13/1996,0.688
5/14/1996,0.6891
5/15/1996,0.6876
5/16/1996,0.6874
5/17/1996,0.6863
5/20/1996,0.683
5/21/1996,0.6827
5/22/1996,0.6828
5/23/1996,0.6847
5/24/1996,0.6848
5/28/1996,0.6854
5/29/1996,0.6864
5/30/1996,0.6821
5/31/1996,0.6789
6/3/1996,0.6821
6/4/1996,0.6785
6/5/1996,0.6773
6/6/1996,0.6689
6/7/1996,0.6702
6/10/1996,0.6723
6/11/1996,0.6729
6/12/1996,0.6731
6/13/1996,0.6725
6/14/1996,0.6746
6/17/1996,0.6748
6/18/1996,0.6756
6/19/1996,0.6778
6/20/1996,0.6786
6/21/1996,0.6788
6/24/1996,0.6776
6/25/1996,0.6798
6/26/1996,0.6824
6/27/1996,0.6854
6/28/1996,0.6854
7/1/1996,0.6845
7/2/1996,0.6837
7/3/1996,0.6832
7/5/1996,0.6883
7/8/1996,0.6884
7/9/1996,0.687
7/10/1996,0.6885
7/11/1996,0.6888
7/12/1996,0.6868
7/15/1996,0.6858
7/16/1996,0.688
7/17/1996,0.6885
7/18/1996,0.6881
7/19/1996,0.6943
7/22/1996,0.6953
7/23/1996,0.6937
7/24/1996,0.6939
7/25/1996,0.6965
7/26/1996,0.6967
7/29/1996,0.6947
7/30/1996,0.6935
7/31/1996,0.689
8/1/1996,0.6842
8/2/1996,0.6858
8/5/1996,0.6836
8/6/1996,0.6876
8/7/1996,0.6871
8/8/1996,0.6881
8/9/1996,0.6886
8/12/1996,0.6871
8/13/1996,0.6844
8/14/1996,0.6858
8/15/1996,0.6893
8/16/1996,0.6887
8/19/1996,0.6907
8/20/1996,0.6897
8/21/1996,0.6918
8/22/1996,0.6912
8/23/1996,0.6912
8/26/1996,0.6947
8/27/1996,0.6925
8/28/1996,0.6928
8/29/1996,0.6921
8/30/1996,0.69
9/3/1996,0.6929
9/4/1996,0.6929
9/5/1996,0.6945
9/6/1996,0.6938
9/9/1996,0.6956
9/10/1996,0.6948
9/11/1996,0.6966
9/12/1996,0.6939
9/13/1996,0.6946
9/16/1996,0.6959
9/17/1996,0.6984
9/18/1996,0.7014
9/19/1996,0.7002
9/20/1996,0.7
9/23/1996,0.6989
9/24/1996,0.6989
9/25/1996,0.6996
9/26/1996,0.7012
9/27/1996,0.6996
9/30/1996,0.6996
10/1/1996,0.6996
10/2/1996,0.6997
10/3/1996,0.6994
10/4/1996,0.6982
10/7/1996,0.6914
10/8/1996,0.6921
10/9/1996,0.6909
10/10/1996,0.6921
10/11/1996,0.6935
10/14/1996,0.7006
10/15/1996,0.6959
10/16/1996,0.6976
10/17/1996,0.7016
10/18/1996,0.7067
10/21/1996,0.7141
10/22/1996,0.7102
10/23/1996,0.7105
10/24/1996,0.7005
10/25/1996,0.7034
10/28/1996,0.7069
10/29/1996,0.7056
10/30/1996,0.7056
10/31/1996,0.707
11/1/1996,0.7089
11/4/1996,0.7087
11/5/1996,0.709
11/6/1996,0.7126
11/7/1996,0.7085
11/8/1996,0.71
11/11/1996,0.7079
11/12/1996,0.7106
11/13/1996,0.7107
11/14/1996,0.7119
11/15/1996,0.7068
11/18/1996,0.7102
11/19/1996,0.7121
11/20/1996,0.7112
11/21/1996,0.7152
11/22/1996,0.716
11/25/1996,0.7126
11/26/1996,0.7092
11/27/1996,0.7072
11/29/1996,0.7116
12/2/1996,0.713
12/3/1996,0.708
12/4/1996,0.7126
12/5/1996,0.7038
12/6/1996,0.7037
12/9/1996,0.7058
12/10/1996,0.6988
12/11/1996,0.6975
12/12/1996,0.7002
12/13/1996,0.7011
12/16/1996,0.7056
12/17/1996,0.7083
12/18/1996,0.7081
12/19/1996,0.7087
12/20/1996,0.7091
12/23/1996,0.7085
12/24/1996,0.708
12/26/1996,0.7059
12/27/1996,0.7066
12/30/1996,0.7068
12/31/1996,0.707
1/2/1997,0.7079
1/3/1997,0.7076
1/6/1997,0.7092
1/7/1997,0.7107
1/8/1997,0.7076
1/9/1997,0.7077
1/10/1997,0.7051
1/13/1997,0.7045
1/14/1997,0.7029
1/15/1997,0.7037
1/16/1997,0.7071
1/17/1997,0.7099
1/20/1997,0.7053
1/21/1997,0.7056
1/22/1997,0.7055
1/23/1997,0.6926
1/24/1997,0.6935
1/27/1997,0.6902
1/28/1997,0.6874
1/29/1997,0.6888
1/30/1997,0.6886
1/31/1997,0.6906
2/3/1997,0.6868
2/4/1997,0.6923
2/5/1997,0.6905
2/6/1997,0.6897
2/7/1997,0.6851
2/10/1997,0.6851
2/11/1997,0.6877
2/12/1997,0.6874
2/13/1997,0.6937
2/14/1997,0.6938
2/18/1997,0.6897
2/19/1997,0.6909
2/20/1997,0.6949
2/21/1997,0.6949
2/24/1997,0.6975
2/25/1997,0.6961
2/26/1997,0.694
2/27/1997,0.6914
2/28/1997,0.6946
3/3/1997,0.7037
3/4/1997,0.7033
3/5/1997,0.7021
3/6/1997,0.7044
3/7/1997,0.7037
3/10/1997,0.7026
3/11/1997,0.7052
3/12/1997,0.703
3/13/1997,0.6981
3/14/1997,0.7018
3/17/1997,0.6958
3/18/1997,0.6958
3/19/1997,0.6919
3/20/1997,0.6919
3/21/1997,0.694
3/24/1997,0.6974
3/25/1997,0.6948
3/26/1997,0.6956
3/27/1997,0.695
3/31/1997,0.6953
4/1/1997,0.6971
4/2/1997,0.6943
4/3/1997,0.6927
4/4/1997,0.6913
4/7/1997,0.6895
4/8/1997,0.6887
4/9/1997,0.6929
4/10/1997,0.6936
4/11/1997,0.6939
4/14/1997,0.6907
4/15/1997,0.6869
4/16/1997,0.6871
4/17/1997,0.6911
4/18/1997,0.6917
4/21/1997,0.6944
4/22/1997,0.6933
4/23/1997,0.6929
4/24/1997,0.6926
4/25/1997,0.6941
4/28/1997,0.6956
4/29/1997,0.6948
4/30/1997,0.6933
5/1/1997,0.6895
5/2/1997,0.6911
5/5/1997,0.6897
5/6/1997,0.6866
5/7/1997,0.6845
5/8/1997,0.6854
5/9/1997,0.6895
5/12/1997,0.6957
5/13/1997,0.695
5/14/1997,0.697
5/15/1997,0.6971
5/16/1997,0.6946
5/19/1997,0.6919
5/20/1997,0.6953
5/21/1997,0.6969
5/22/1997,0.6933
5/23/1997,0.6921
5/27/1997,0.6913
5/28/1997,0.691
5/29/1997,0.6905
5/30/1997,0.6898
6/2/1997,0.6885
6/3/1997,0.6896
6/4/1997,0.6885
6/5/1997,0.6874
6/6/1997,0.6898
6/9/1997,0.6912
6/10/1997,0.6919
6/11/1997,0.6918
6/12/1997,0.6916
6/13/1997,0.6902
6/16/1997,0.6897
6/17/1997,0.6895
6/18/1997,0.6889
6/19/1997,0.6874
6/20/1997,0.6851
6/23/1997,0.6841
6/24/1997,0.6844
6/25/1997,0.6862
6/26/1997,0.6881
6/27/1997,0.6795
6/30/1997,0.68
7/1/1997,0.6793
7/2/1997,0.6785
7/3/1997,0.6775
7/7/1997,0.6748
7/8/1997,0.6764
7/9/1997,0.6725
7/10/1997,0.673
7/11/1997,0.6698
7/14/1997,0.6665
7/15/1997,0.662
7/16/1997,0.6607
7/17/1997,0.6552
7/18/1997,0.6529
7/21/1997,0.6507
7/22/1997,0.6496
7/23/1997,0.6489
7/24/1997,0.6551
7/25/1997,0.6526
7/28/1997,0.6431
7/29/1997,0.6498
7/30/1997,0.6499
7/31/1997,0.6525
8/1/1997,0.6444
8/4/1997,0.6435
8/5/1997,0.6456
8/6/1997,0.6406
8/7/1997,0.6376
8/8/1997,0.638
8/11/1997,0.6427
8/12/1997,0.6402
8/13/1997,0.6421
8/14/1997,0.6407
8/15/1997,0.6417
8/18/1997,0.6414
8/19/1997,0.6428
8/20/1997,0.6409
8/21/1997,0.6428
8/22/1997,0.6462
8/25/1997,0.6464
8/26/1997,0.647
8/27/1997,0.6445
8/28/1997,0.6435
8/29/1997,0.6392
9/2/1997,0.633
9/3/1997,0.6356
9/4/1997,0.6367
9/5/1997,0.6384
9/8/1997,0.6375
9/9/1997,0.6376
9/10/1997,0.6354
9/11/1997,0.6338
9/12/1997,0.635
9/15/1997,0.6361
9/16/1997,0.6342
9/17/1997,0.6369
9/18/1997,0.631
9/19/1997,0.6336
9/22/1997,0.6363
9/23/1997,0.6361
9/24/1997,0.6389
9/25/1997,0.6423
9/26/1997,0.6409
9/29/1997,0.6376
9/30/1997,0.6418
10/1/1997,0.6423
10/2/1997,0.6423
10/3/1997,0.6412
10/6/1997,0.638
10/7/1997,0.6398
10/8/1997,0.6416
10/9/1997,0.6444
10/10/1997,0.647
10/13/1997,0.647
10/14/1997,0.6462
10/15/1997,0.6451
10/16/1997,0.6465
10/17/1997,0.6416
10/20/1997,0.6425
10/21/1997,0.6346
10/22/1997,0.625
10/23/1997,0.6243
10/24/1997,0.6204
10/27/1997,0.6193
10/28/1997,0.6296
10/29/1997,0.6214
10/30/1997,0.6238
10/31/1997,0.6224
11/3/1997,0.6312
11/4/1997,0.6252
11/5/1997,0.6257
11/6/1997,0.6229
11/7/1997,0.6236
11/10/1997,0.6255
11/11/1997,0.6274
11/12/1997,0.6219
11/13/1997,0.6261
11/14/1997,0.625
11/17/1997,0.6285
11/18/1997,0.6264
11/19/1997,0.6215
11/20/1997,0.6219
11/21/1997,0.6248
11/24/1997,0.6229
11/25/1997,0.6189
11/26/1997,0.6189
11/28/1997,0.6164
12/1/1997,0.6098
12/2/1997,0.6082
12/3/1997,0.6072
12/4/1997,0.6001
12/5/1997,0.6018
12/8/1997,0.5981
12/9/1997,0.6013
12/10/1997,0.6013
12/11/1997,0.597
12/12/1997,0.5967
12/15/1997,0.5866
12/16/1997,0.5743
12/17/1997,0.5911
12/18/1997,0.5813
12/19/1997,0.582
12/22/1997,0.5765
12/23/1997,0.5836
12/24/1997,0.5832
12/26/1997,0.5832
12/29/1997,0.5836
12/30/1997,0.582
12/31/1997,0.5805
1/2/1998,0.5777
1/5/1998,0.5686
1/6/1998,0.5647
1/7/1998,0.5719
1/8/1998,0.5653
1/9/1998,0.5707
1/12/1998,0.5711
1/13/1998,0.5728
1/14/1998,0.5765
1/15/1998,0.5803
1/16/1998,0.5894
1/20/1998,0.5867
1/21/1998,0.5844
1/22/1998,0.5827
1/23/1998,0.583
1/26/1998,0.5938
1/27/1998,0.5939
1/28/1998,0.5948
1/29/1998,0.5862
1/30/1998,0.5847
2/2/1998,0.5917
2/3/1998,0.5868
2/4/1998,0.5881
2/5/1998,0.587
2/6/1998,0.5818
2/9/1998,0.5846
2/10/1998,0.5887
2/11/1998,0.5875
2/12/1998,0.5829
2/13/1998,0.5835
2/17/1998,0.5793
2/18/1998,0.5792
2/19/1998,0.5856
2/20/1998,0.5794
2/23/1998,0.5768
2/24/1998,0.5755
2/25/1998,0.5755
2/26/1998,0.5786
2/27/1998,0.5855
3/2/1998,0.5884
3/3/1998,0.5864
3/4/1998,0.5835
3/5/1998,0.5788
3/6/1998,0.5796
3/9/1998,0.58
3/10/1998,0.5845
3/11/1998,0.58
3/12/1998,0.582
3/13/1998,0.5865
3/16/1998,0.5816
3/17/1998,0.5836
3/18/1998,0.5646
3/19/1998,0.5595
3/20/1998,0.5636
3/23/1998,0.5639
3/24/1998,0.5623
3/25/1998,0.5611
3/26/1998,0.5647
3/27/1998,0.5612
3/30/1998,0.5534
3/31/1998,0.5522
4/1/1998,0.5479
4/2/1998,0.55
4/3/1998,0.5516
4/6/1998,0.5497
4/7/1998,0.5491
4/8/1998,0.5514
4/9/1998,0.5518
4/13/1998,0.5522
4/14/1998,0.5495
4/15/1998,0.5508
4/16/1998,0.5576
4/17/1998,0.5572
4/20/1998,0.555
4/21/1998,0.561
4/22/1998,0.5596
4/23/1998,0.5619
4/24/1998,0.5598
4/27/1998,0.5536
4/28/1998,0.5511
4/29/1998,0.5534
4/30/1998,0.5539
5/1/1998,0.5536
5/4/1998,0.5552
5/5/1998,0.5516
5/6/1998,0.545
5/7/1998,0.5444
5/8/1998,0.5433
5/11/1998,0.54
5/12/1998,0.5355
5/13/1998,0.5338
5/14/1998,0.5368
5/15/1998,0.5359
5/18/1998,0.5296
5/19/1998,0.5305
5/20/1998,0.5326
5/21/1998,0.5378
5/22/1998,0.5354
5/26/1998,0.534
5/27/1998,0.5312
5/28/1998,0.5323
5/29/1998,0.5343
6/1/1998,0.528
6/2/1998,0.5253
6/3/1998,0.525
6/4/1998,0.5236
6/5/1998,0.5124
6/8/1998,0.509
6/9/1998,0.5041
6/10/1998,0.4985
6/11/1998,0.4981
6/12/1998,0.4994
6/15/1998,0.497
6/16/1998,0.4977
6/17/1998,0.5181
6/18/1998,0.517
6/19/1998,0.5261
6/22/1998,0.5133
6/23/1998,0.5091
6/24/1998,0.5138
6/25/1998,0.5135
6/26/1998,0.5174
6/29/1998,0.5087
6/30/1998,0.5183
7/1/1998,0.5185
7/2/1998,0.5142
7/6/1998,0.5151
7/7/1998,0.5209
7/8/1998,0.517
7/9/1998,0.5185
7/10/1998,0.5159
7/13/1998,0.5172
7/14/1998,0.5233
7/15/1998,0.5235
7/16/1998,0.529
7/17/1998,0.5283
7/20/1998,0.5332
7/21/1998,0.5304
7/22/1998,0.5228
7/23/1998,0.5193
7/24/1998,0.5178
7/27/1998,0.5113
7/28/1998,0.515
7/29/1998,0.5143
7/30/1998,0.5135
7/31/1998,0.5104
8/3/1998,0.5091
8/4/1998,0.5121
8/5/1998,0.5168
8/6/1998,0.5141
8/7/1998,0.5104
8/10/1998,0.5084
8/11/1998,0.5019
8/12/1998,0.5016
8/13/1998,0.5044
8/14/1998,0.5042
8/17/1998,0.5027
8/18/1998,0.503
8/19/1998,0.5024
8/20/1998,0.4955
8/21/1998,0.4923
8/24/1998,0.4921
8/25/1998,0.492
8/26/1998,0.487
8/27/1998,0.4873
8/28/1998,0.4951
8/31/1998,0.494
9/1/1998,0.5052
9/2/1998,0.5047
9/3/1998,0.5033
9/4/1998,0.5064
9/8/1998,0.5125
9/9/1998,0.506
9/10/1998,0.5161
9/11/1998,0.521
9/14/1998,0.5165
9/15/1998,0.5129
9/16/1998,0.5079
9/17/1998,0.5092
9/18/1998,0.5044
9/21/1998,0.4998
9/22/1998,0.4933
9/23/1998,0.4945
9/24/1998,0.4975
9/25/1998,0.4939
9/28/1998,0.4967
9/29/1998,0.5021
9/30/1998,0.5002
10/1/1998,0.5038
10/2/1998,0.4991
10/5/1998,0.4975
10/6/1998,0.4966
10/7/1998,0.5168
10/8/1998,0.5165
10/9/1998,0.5214
10/12/1998,0.5386
10/13/1998,0.5398
10/14/1998,0.5379
10/15/1998,0.5396
10/16/1998,0.5369
10/19/1998,0.5331
10/20/1998,0.5288
10/21/1998,0.5259
10/22/1998,0.5259
10/23/1998,0.5246
10/26/1998,0.5225
10/27/1998,0.5229
10/28/1998,0.5225
10/29/1998,0.5279
10/30/1998,0.5296
11/2/1998,0.5316
11/3/1998,0.53
11/4/1998,0.5341
11/5/1998,0.5395
11/6/1998,0.5391
11/9/1998,0.5366
11/10/1998,0.5301
11/11/1998,0.5314
11/12/1998,0.5354
11/13/1998,0.5379
11/16/1998,0.5371
11/17/1998,0.5307
11/18/1998,0.5387
11/19/1998,0.5397
11/20/1998,0.5369
11/23/1998,0.532
11/24/1998,0.5334
11/25/1998,0.5319
11/27/1998,0.5319
11/30/1998,0.5251
12/1/1998,0.5268
12/2/1998,0.5267
12/3/1998,0.5242
12/4/1998,0.5215
12/7/1998,0.5222
12/8/1998,0.515
12/9/1998,0.5172
12/10/1998,0.5211
12/11/1998,0.5228
12/14/1998,0.5217
12/15/1998,0.5241
12/16/1998,0.5219
12/17/1998,0.5232
12/18/1998,0.5209
12/21/1998,0.5209
12/22/1998,0.5189
12/23/1998,0.5229
12/24/1998,0.5232
12/28/1998,0.5185
12/29/1998,0.5255
12/30/1998,0.5273
12/31/1998,0.5295
1/4/1999,0.5378
1/5/1999,0.5376
1/6/1999,0.5394
1/7/1999,0.5422
1/8/1999,0.5405
1/11/1999,0.5488
1/12/1999,0.5454
1/13/1999,0.5397
1/14/1999,0.5395
1/15/1999,0.5409
1/19/1999,0.5369
1/20/1999,0.5405
1/21/1999,0.5435
1/22/1999,0.5363
1/25/1999,0.5344
1/26/1999,0.5352
1/27/1999,0.5361
1/28/1999,0.5369
1/29/1999,0.5384
2/1/1999,0.5437
2/2/1999,0.5452
2/3/1999,0.5499
2/4/1999,0.5518
2/5/1999,0.5489
2/8/1999,0.5573
2/9/1999,0.5542
2/10/1999,0.5527
2/11/1999,0.5518
2/12/1999,0.5494
2/16/1999,0.5381
2/17/1999,0.5391
2/18/1999,0.5398
2/19/1999,0.5436
2/22/1999,0.5402
2/23/1999,0.5391
2/24/1999,0.5322
2/25/1999,0.5266
2/26/1999,0.5254
3/1/1999,0.5261
3/2/1999,0.5291
3/3/1999,0.5276
3/4/1999,0.5298
3/5/1999,0.5309
3/8/1999,0.5326
3/9/1999,0.5342
3/10/1999,0.5363
3/11/1999,0.5366
3/12/1999,0.5323
3/15/1999,0.531
3/16/1999,0.5294
3/17/1999,0.5268
3/18/1999,0.5323
3/19/1999,0.5328
3/22/1999,0.5364
3/23/1999,0.5385
3/24/1999,0.5382
3/25/1999,0.5381
3/26/1999,0.5354
3/29/1999,0.533
3/30/1999,0.5311
3/31/1999,0.5354
4/1/1999,0.5342
4/5/1999,0.5315
4/6/1999,0.5319
4/7/1999,0.5315
4/8/1999,0.532
4/9/1999,0.5354
4/12/1999,0.543
4/13/1999,0.5405
4/14/1999,0.5416
4/15/1999,0.5422
4/16/1999,0.5461
4/19/1999,0.5484
4/20/1999,0.5458
4/21/1999,0.5462
4/22/1999,0.5489
4/23/1999,0.5484
4/26/1999,0.5492
4/27/1999,0.5493
4/28/1999,0.5513
4/29/1999,0.5574
4/30/1999,0.5584
5/3/1999,0.5612
5/4/1999,0.557
5/5/1999,0.5592
5/6/1999,0.5646
5/7/1999,0.5585
5/10/1999,0.5595
5/11/1999,0.5614
5/12/1999,0.5583
5/13/1999,0.5618
5/14/1999,0.5576
5/17/1999,0.5591
5/18/1999,0.5595
5/19/1999,0.5509
5/20/1999,0.5477
5/21/1999,0.5446
5/24/1999,0.5473
5/25/1999,0.539
5/26/1999,0.5324
5/27/1999,0.5357
5/28/1999,0.5358
6/1/1999,0.5281
6/2/1999,0.5254
6/3/1999,0.5261
6/4/1999,0.5345
6/7/1999,0.5326
6/8/1999,0.5289
6/9/1999,0.5318
6/10/1999,0.5368
6/11/1999,0.5412
6/14/1999,0.5388
6/15/1999,0.5326
6/16/1999,0.5355
6/17/1999,0.5347
6/18/1999,0.5318
6/21/1999,0.5302
6/22/1999,0.5313
6/23/1999,0.5353
6/24/1999,0.5364
6/25/1999,0.5346
6/28/1999,0.5339
6/29/1999,0.5296
6/30/1999,0.5337
7/1/1999,0.533
7/2/1999,0.5321
7/6/1999,0.5272
7/7/1999,0.5273
7/8/1999,0.5252
7/9/1999,0.5273
7/12/1999,0.5248
7/13/1999,0.5223
7/14/1999,0.5224
7/15/1999,0.5244
7/16/1999,0.5241
7/19/1999,0.5206
7/20/1999,0.5219
7/21/1999,0.5269
7/22/1999,0.5286
7/23/1999,0.5314
7/26/1999,0.5272
7/27/1999,0.5253
7/28/1999,0.5249
7/29/1999,0.5296
7/30/1999,0.5304
8/2/1999,0.5284
8/3/1999,0.5343
8/4/1999,0.5368
8/5/1999,0.532
8/6/1999,0.5285
8/9/1999,0.5293
8/10/1999,0.5274
8/11/1999,0.5288
8/12/1999,0.5293
8/13/1999,0.5306
8/16/1999,0.5268
8/17/1999,0.5287
8/18/1999,0.5327
8/19/1999,0.5302
8/20/1999,0.5324
8/23/1999,0.528
8/24/1999,0.5259
8/25/1999,0.5156
8/26/1999,0.5116
8/27/1999,0.5138
8/30/1999,0.5138
8/31/1999,0.5176
9/1/1999,0.5129
9/2/1999,0.519
9/3/1999,0.5175
9/7/1999,0.5276
9/8/1999,0.5277
9/9/1999,0.5347
9/10/1999,0.5317
9/13/1999,0.5355
9/14/1999,0.5291
9/15/1999,0.5243
9/16/1999,0.5241
9/17/1999,0.5263
9/20/1999,0.5216
9/21/1999,0.5245
9/22/1999,0.5243
9/23/1999,0.5214
9/24/1999,0.5176
9/27/1999,0.5171
9/28/1999,0.5147
9/29/1999,0.5164
9/30/1999,0.5178
10/1/1999,0.5166
10/4/1999,0.5226
10/5/1999,0.5235
10/6/1999,0.5214
10/7/1999,0.5196
10/8/1999,0.5137
10/11/1999,0.5153
10/12/1999,0.5179
10/13/1999,0.5076
10/14/1999,0.5121
10/15/1999,0.5114
10/18/1999,0.508
10/19/1999,0.5127
10/20/1999,0.514
10/21/1999,0.5159
10/22/1999,0.515
10/25/1999,0.5159
10/26/1999,0.5127
10/27/1999,0.5087
10/28/1999,0.511
10/29/1999,0.5065
11/1/1999,0.5097
11/2/1999,0.511
11/3/1999,0.5123
11/4/1999,0.5136
11/5/1999,0.5134
11/8/1999,0.5099
11/9/1999,0.5095
11/10/1999,0.5123
11/11/1999,0.5135
11/12/1999,0.5154
11/15/1999,0.5217
11/16/1999,0.5184
11/17/1999,0.515
11/18/1999,0.5125
11/19/1999,0.5099
11/22/1999,0.5102
11/23/1999,0.5112
11/24/1999,0.5104
11/26/1999,0.5119
11/29/1999,0.5119
11/30/1999,0.51
12/1/1999,0.5114
12/2/1999,0.5073
12/3/1999,0.5046
12/6/1999,0.5072
12/7/1999,0.509
12/8/1999,0.5088
12/9/1999,0.5073
12/10/1999,0.4941
12/13/1999,0.4941
12/14/1999,0.4941
12/15/1999,0.495
12/16/1999,0.5062
12/17/1999,0.5064
12/20/1999,0.5075
12/21/1999,0.5136
12/22/1999,0.5155
12/23/1999,0.5166
12/27/1999,0.5159
12/28/1999,0.5171
12/29/1999,0.5216
12/30/1999,0.5224
12/31/1999,0.5226
1/3/2000,0.5226
1/4/2000,0.5208
1/5/2000,0.5199
1/6/2000,0.5144
1/7/2000,0.5176
1/10/2000,0.5158
1/11/2000,0.517
1/12/2000,0.5191
1/13/2000,0.523
1/14/2000,0.5218
1/18/2000,0.5179
1/19/2000,0.5147
1/20/2000,0.5134
1/21/2000,0.5116
1/24/2000,0.5074
1/25/2000,0.5083
1/26/2000,0.5083
1/27/2000,0.5064
1/28/2000,0.492
1/31/2000,0.494
2/1/2000,0.4919
2/2/2000,0.4922
2/3/2000,0.4951
2/4/2000,0.4968
2/7/2000,0.4941
2/8/2000,0.4916
2/9/2000,0.4942
2/10/2000,0.4918
2/11/2000,0.4914
2/14/2000,0.4861
2/15/2000,0.4862
2/16/2000,0.4921
2/17/2000,0.4942
2/18/2000,0.4918
2/22/2000,0.4912
2/23/2000,0.4895
2/24/2000,0.4873
2/25/2000,0.4875
2/28/2000,0.4865
2/29/2000,0.4897
3/1/2000,0.4883
3/2/2000,0.4874
3/3/2000,0.4889
3/6/2000,0.483
3/7/2000,0.4846
3/8/2000,0.4884
3/9/2000,0.4938
3/10/2000,0.4939
3/13/2000,0.4941
3/14/2000,0.4874
3/15/2000,0.4896
3/16/2000,0.4887
3/17/2000,0.4852
3/20/2000,0.4882
3/21/2000,0.4902
3/22/2000,0.4869
3/23/2000,0.4893
3/24/2000,0.4902
3/27/2000,0.5005
3/28/2000,0.5044
3/29/2000,0.4994
3/30/2000,0.5013
3/31/2000,0.4973
4/3/2000,0.5014
4/4/2000,0.5003
4/5/2000,0.5037
4/6/2000,0.5011
4/7/2000,0.4992
4/10/2000,0.4966
4/11/2000,0.4991
4/12/2000,0.4974
4/13/2000,0.4978
4/14/2000,0.4976
4/17/2000,0.4953
4/18/2000,0.4948
4/19/2000,0.4984
4/20/2000,0.4944
4/24/2000,0.4956
4/25/2000,0.4946
4/26/2000,0.4867
4/27/2000,0.4874
4/28/2000,0.4859
5/1/2000,0.4868
5/2/2000,0.485
